axis,complexity_level,sweep_idx,trial_idx_within_combo,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
write_tid_threadcount,32,0,270,5589894371583,5589894426666,5589894433250,6584,5666,1875,113875,121416
write_tid_threadcount,32,0,271,5589894605958,5589894658958,5589894665125,6167,6500,1834,93375,101709
write_tid_threadcount,32,0,272,5589894820166,5589894873041,5589894879458,6417,6583,1792,94083,102458
write_tid_threadcount,32,0,273,5589895036833,5589895086333,5589895092375,6042,6542,1833,91709,100084
write_tid_threadcount,32,0,274,5589895272250,5589895326291,5589895332708,6417,6625,1834,108250,116709
write_tid_threadcount,32,0,275,5589895510291,5589895565208,5589895571541,6333,6500,1791,106834,115125
write_tid_threadcount,32,0,276,5589895740583,5589895790875,5589895797250,6375,6834,1875,93833,102542
write_tid_threadcount,32,0,277,5589896096208,5589896145666,5589896151791,6125,6750,1792,92667,101209
write_tid_threadcount,32,0,278,5589896311791,5589896362875,5589896369291,6416,6666,1709,98375,106750
write_tid_threadcount,32,0,279,5589896530583,5589896580583,5589896586666,6083,6375,1666,93875,101916
write_tid_threadcount,32,0,280,5589896743333,5589896794166,5589896800583,6417,6666,1709,93083,101458
write_tid_threadcount,32,0,281,5589896956666,5589897012875,5589897019000,6125,6875,1833,107709,116417
write_tid_threadcount,32,0,282,5589897206833,5589897261541,5589897268125,6584,6583,1708,106375,114666
write_tid_threadcount,32,0,283,5589897442458,5589897492416,5589897498666,6250,6459,1875,92500,100834
write_tid_threadcount,32,0,284,5589897654916,5589897705833,5589897712166,6333,6583,1875,91333,99791
write_tid_threadcount,32,0,285,5589897867000,5589897921666,5589897927958,6292,6625,1750,100875,109250
write_tid_threadcount,32,0,286,5589898097750,5589898153125,5589898159458,6333,6417,2333,106833,115583
write_tid_threadcount,32,0,287,5589898338458,5589898393958,5589898400250,6292,6500,1916,106584,115000
write_tid_threadcount,32,0,288,5589898576458,5589898627000,5589898633375,6375,6459,1958,92333,100750
write_tid_threadcount,32,0,289,5589898789875,5589898845041,5589898851291,6250,6500,1750,106417,114667
write_tid_threadcount,32,0,290,5589899028625,5589899082583,5589899089125,6542,6625,2000,107833,116458
write_tid_threadcount,32,0,291,5589899271166,5589899320208,5589899326416,6208,6583,1792,94708,103083
write_tid_threadcount,32,0,292,5589899483666,5589899532833,5589899539166,6333,6791,1750,88500,97041
write_tid_threadcount,32,0,293,5589899690916,5589899745583,5589899751875,6292,6500,2041,104584,113125
write_tid_threadcount,32,0,294,5589899931458,5589899984958,5589899991416,6458,6708,1792,100083,108583
write_tid_threadcount,32,0,295,5589900163666,5589900218000,5589900224291,6291,5541,1917,103250,110708
write_tid_threadcount,32,0,296,5589900396916,5589900446875,5589900453375,6500,6750,2000,90833,99583
write_tid_threadcount,32,0,297,5589900609791,5589900665375,5589900671625,6250,6875,1917,107000,115792
write_tid_threadcount,32,0,298,5589900852458,5589900908625,5589900915083,6458,9750,1750,102750,114250
write_tid_threadcount,32,0,299,5589901089541,5589901142125,5589901148208,6083,7083,2333,89584,99000
write_tid_threadcount,64,0,0,5591920813458,5591921021958,5591921028375,6417,13459,4208,256083,273750
write_tid_threadcount,64,0,1,5591921257041,5591921331833,5591921338125,6292,10625,3583,121750,135958
write_tid_threadcount,64,0,2,5591921576083,5591921695750,5591921702500,6750,14500,4750,203833,223083
write_tid_threadcount,64,0,3,5591922077083,5591922217708,5591922224458,6750,24583,10167,208083,242833
write_tid_threadcount,64,0,4,5591922565500,5591922679291,5591922685708,6417,11791,4292,211625,227708
write_tid_threadcount,64,0,5,5591923033083,5591923146666,5591923153333,6667,11292,4458,205167,220917
write_tid_threadcount,64,0,6,5591923504458,5591923629125,5591923635791,6666,13833,4292,222042,240167
write_tid_threadcount,64,0,7,5591923991458,5591924102708,5591924111916,9208,16417,6167,163041,185625
write_tid_threadcount,64,0,8,5591924347625,5591924423375,5591924429750,6375,13417,4917,121416,139750
write_tid_threadcount,64,0,9,5591924759791,5591924844041,5591924850416,6375,12084,4291,131250,147625
write_tid_threadcount,64,0,10,5591925139166,5591925240583,5591925247250,6667,9709,3333,160875,173917
write_tid_threadcount,64,0,11,5591925472125,5591925549625,5591925555916,6291,10291,3167,149417,162875
write_tid_threadcount,64,0,12,5591925864500,5591925962375,5591925972333,9958,10375,3584,152875,166834
write_tid_threadcount,64,0,13,5591926186458,5591926266125,5591926272500,6375,11583,3542,142083,157208
write_tid_threadcount,64,0,14,5591926569250,5591926680500,5591926687125,6625,10250,3750,190584,204584
write_tid_threadcount,64,0,15,5591926993000,5591927093083,5591927099250,6167,10417,3583,156375,170375
write_tid_threadcount,64,0,16,5591927321916,5591927402458,5591927408958,6500,10875,3709,148166,162750
write_tid_threadcount,64,0,17,5591927724291,5591927839208,5591927845916,6708,10958,3917,217208,232083
write_tid_threadcount,64,0,18,5591928192250,5591928305458,5591928312333,6875,10791,3709,190791,205291
write_tid_threadcount,64,0,19,5591928633583,5591928742791,5591928749375,6584,9792,3625,188583,202000
write_tid_threadcount,64,0,20,5591929060833,5591929173000,5591929179708,6708,10834,3416,194917,209167
write_tid_threadcount,64,0,21,5591929512958,5591929611166,5591929617500,6334,11458,4250,145292,161000
write_tid_threadcount,64,0,22,5591929836791,5591929915458,5591929921875,6417,10625,3542,157750,171917
write_tid_threadcount,64,0,23,5591930231833,5591930342000,5591930348708,6708,10167,3250,191625,205042
write_tid_threadcount,64,0,24,5591930676708,5591930788875,5591930795750,6875,10167,3000,199041,212208
write_tid_threadcount,64,0,25,5591931120291,5591931230125,5591931236625,6500,10291,3750,195125,209166
write_tid_threadcount,64,0,26,5591931553416,5591931660666,5591931667583,6917,9250,3125,180583,192958
write_tid_threadcount,64,0,27,5591931920375,5591931992708,5591931999041,6333,8417,3000,127666,139083
write_tid_threadcount,64,0,28,5591932202791,5591932316583,5591932323375,6792,14625,3416,188584,206625
write_tid_threadcount,64,0,29,5591932574333,5591932647750,5591932654083,6333,10167,2792,147916,160875
write_tid_threadcount,64,0,30,5591932943625,5591933050208,5591933056875,6667,8792,3375,181083,193250
write_tid_threadcount,64,0,31,5591933343083,5591933439208,5591933445375,6167,8583,3125,145834,157542
write_tid_threadcount,64,0,32,5591933654333,5591933726041,5591933732416,6375,10083,3625,111584,125292
write_tid_threadcount,64,0,33,5591933988000,5591934091541,5591934097666,6125,10541,3417,156667,170625
write_tid_threadcount,64,0,34,5591934304541,5591934378541,5591934385375,6834,10083,2667,149791,162541
write_tid_threadcount,64,0,35,5591934671583,5591934748250,5591934754458,6208,10916,3667,118542,133125
write_tid_threadcount,64,0,36,5591934947541,5591935053333,5591935060291,6958,8583,2917,183166,194666
write_tid_threadcount,64,0,37,5591935338375,5591935409833,5591935416041,6208,8625,2875,122500,134000
write_tid_threadcount,64,0,38,5591935621708,5591935728250,5591935735208,6958,8709,3208,183167,195084
write_tid_threadcount,64,0,39,5591936005791,5591936078333,5591936084750,6417,8500,3000,119208,130708
write_tid_threadcount,64,0,40,5591936326541,5591936432333,5591936438958,6625,8416,3167,200750,212333
write_tid_threadcount,64,0,41,5591936725208,5591936796916,5591936803166,6250,8125,2709,117125,127959
write_tid_threadcount,64,0,42,5591937001458,5591937106916,5591937113583,6667,8375,2875,182166,193416
write_tid_threadcount,64,0,43,5591937371791,5591937442666,5591937449000,6334,8375,2792,125166,136333
write_tid_threadcount,64,0,44,5591937837416,5591937942958,5591937949833,6875,8375,3125,183958,195458
write_tid_threadcount,64,0,45,5591938227375,5591938333541,5591938340208,6667,8542,3250,178833,190625
write_tid_threadcount,64,0,46,5591938633250,5591938739083,5591938745875,6792,8625,2917,181291,192833
write_tid_threadcount,64,0,47,5591939031708,5591939128750,5591939135375,6625,8458,3000,153333,164791
write_tid_threadcount,64,0,48,5591939339708,5591939410000,5591939416500,6500,8042,2792,118708,129542
write_tid_threadcount,64,0,49,5591939668708,5591939774291,5591939780791,6500,8500,3166,162500,174166
write_tid_threadcount,64,0,50,5591939987583,5591940060000,5591940066333,6333,8167,2958,142250,153375
write_tid_threadcount,64,0,51,5591940337625,5591940412083,5591940418416,6333,7542,2541,121709,131792
write_tid_threadcount,64,0,52,5591940645583,5591940746916,5591940753791,6875,8084,2708,174625,185417
write_tid_threadcount,64,0,53,5591941005333,5591941073750,5591941080041,6291,7625,2584,115500,125709
write_tid_threadcount,64,0,54,5591941270166,5591941337500,5591941343916,6416,7667,2458,113500,123625
write_tid_threadcount,64,0,55,5591941533416,5591941636625,5591941643250,6625,7583,2792,178166,188541
write_tid_threadcount,64,0,56,5591941907666,5591941975291,5591941981750,6459,7375,2500,114875,124750
write_tid_threadcount,64,0,57,5591942202583,5591942312708,5591942319458,6750,10459,2750,180458,193667
write_tid_threadcount,64,0,58,5591942545000,5591942613250,5591942619583,6333,7292,2458,111833,121583
write_tid_threadcount,64,0,59,5591942866208,5591942964666,5591942970958,6292,7417,2583,160125,170125
write_tid_threadcount,64,0,60,5591943174791,5591943242958,5591943249333,6375,7333,2500,150625,160458
write_tid_threadcount,64,0,61,5591943535166,5591943612083,5591943618375,6292,8375,2416,121584,132375
write_tid_threadcount,64,0,62,5591943804458,5591943906875,5591943913625,6750,7334,2583,199042,208959
write_tid_threadcount,64,0,63,5591944205791,5591944274958,5591944281208,6250,7291,2584,115125,125000
write_tid_threadcount,64,0,64,5591944470166,5591944537833,5591944544333,6500,7250,2417,121166,130833
write_tid_threadcount,64,0,65,5591944762250,5591944869958,5591944876666,6708,7500,2583,190792,200875
write_tid_threadcount,64,0,66,5591945130458,5591945199791,5591945206083,6292,7584,2458,117208,127250
write_tid_threadcount,64,0,67,5591945400083,5591945501875,5591945508583,6708,7334,2875,184208,194417
write_tid_threadcount,64,0,68,5591945777875,5591945846916,5591945853166,6250,7417,2416,117334,127167
write_tid_threadcount,64,0,69,5591946180458,5591946289083,5591946295875,6792,7459,2333,188500,198292
write_tid_threadcount,64,0,70,5591946590125,5591946715708,5591946722291,6583,24708,2750,190084,217542
write_tid_threadcount,64,0,71,5591947020458,5591947109875,5591947116291,6416,7500,2542,144042,154084
write_tid_threadcount,64,0,72,5591947312375,5591947380291,5591947386625,6334,7417,2417,114958,124792
write_tid_threadcount,64,0,73,5591947649125,5591947751916,5591947758208,6292,7584,2583,158417,168584
write_tid_threadcount,64,0,74,5591947960666,5591948031250,5591948037958,6708,7375,2458,150834,160667
write_tid_threadcount,64,0,75,5591948320791,5591948395541,5591948401708,6167,10000,2750,121750,134500
write_tid_threadcount,64,0,76,5591948595750,5591948704500,5591948711250,6750,7542,2458,197667,207667
write_tid_threadcount,64,0,77,5591948978750,5591949048416,5591949054708,6292,7791,2500,117334,127625
write_tid_threadcount,64,0,78,5591949252875,5591949322333,5591949328791,6458,7625,2542,116666,126833
write_tid_threadcount,64,0,79,5591949541791,5591949651791,5591949658625,6834,7958,2750,190708,201416
write_tid_threadcount,64,0,80,5591949901666,5591949972291,5591949978666,6375,7625,2500,118875,129000
write_tid_threadcount,64,0,81,5591950168875,5591950278583,5591950285166,6583,7292,2750,191833,201875
write_tid_threadcount,64,0,82,5591950552541,5591950622708,5591950629125,6417,7416,2584,116791,126791
write_tid_threadcount,64,0,83,5591950848541,5591950958250,5591950964833,6583,7708,2667,185792,196167
write_tid_threadcount,64,0,84,5591951190000,5591951262708,5591951269083,6375,8333,2584,119666,130583
write_tid_threadcount,64,0,85,5591951541750,5591951637583,5591951644041,6458,8583,2375,151000,161958
write_tid_threadcount,64,0,86,5591951851083,5591951922791,5591951929333,6542,8542,2583,120000,131125
write_tid_threadcount,64,0,87,5591952206166,5591952306666,5591952313000,6334,8458,2250,161708,172416
write_tid_threadcount,64,0,88,5591952519583,5591952595916,5591952602500,6584,8584,2583,155333,166500
write_tid_threadcount,64,0,89,5591952901416,5591952974916,5591952981208,6292,8583,2833,121709,133125
write_tid_threadcount,64,0,90,5591953208125,5591953312666,5591953319375,6709,8625,2792,187083,198500
write_tid_threadcount,64,0,91,5591953628291,5591953714083,5591953720416,6333,8125,2500,138833,149458
write_tid_threadcount,64,0,92,5591953922625,5591953993583,5591954000000,6417,8333,2667,122000,133000
write_tid_threadcount,64,0,93,5591954290250,5591954400333,5591954406708,6375,7500,2625,153375,163500
write_tid_threadcount,64,0,94,5591954590916,5591954660541,5591954666833,6292,8791,2709,109958,121458
write_tid_threadcount,64,0,95,5591954913916,5591955015166,5591955021458,6292,8958,2625,150708,162291
write_tid_threadcount,64,0,96,5591955214875,5591955284291,5591955290666,6375,8458,2667,143167,154292
write_tid_threadcount,64,0,97,5591955579583,5591955655875,5591955662208,6333,8417,2792,120875,132084
write_tid_threadcount,64,0,98,5591955983250,5591956081833,5591956088291,6458,10917,6500,155208,172625
write_tid_threadcount,64,0,99,5591956349333,5591956461958,5591956468625,6667,9167,2292,175000,186459
write_tid_threadcount,64,0,100,5591956687833,5591956761083,5591956767458,6375,8292,2250,141667,152209
write_tid_threadcount,64,0,101,5591957053750,5591957166250,5591957172791,6541,8917,2500,190291,201708
write_tid_threadcount,64,0,102,5591957430041,5591957501375,5591957507833,6458,8209,2625,125000,135834
write_tid_threadcount,64,0,103,5591957693291,5591957770500,5591957777000,6500,6875,2250,143333,152458
write_tid_threadcount,64,0,104,5591958008875,5591958071875,5591958078333,6458,8500,2708,111875,123083
write_tid_threadcount,64,0,105,5591958257875,5591958343458,5591958350166,6708,6875,1959,150041,158875
write_tid_threadcount,64,0,106,5591958564833,5591958643250,5591958650083,6833,6959,2083,135125,144167
write_tid_threadcount,64,0,107,5591958828500,5591958883083,5591958889375,6292,7542,2042,97958,107542
write_tid_threadcount,64,0,108,5591959107166,5591959181916,5591959188791,6875,10333,2084,140041,152458
write_tid_threadcount,64,0,109,5591959412875,5591959467000,5591959473208,6208,7667,2083,95958,105708
write_tid_threadcount,64,0,110,5591959643375,5591959720041,5591959726750,6709,7417,2125,142333,151875
write_tid_threadcount,64,0,111,5591959962833,5591960036500,5591960043166,6666,7250,2167,126125,135542
write_tid_threadcount,64,0,112,5591960221916,5591960273958,5591960280291,6333,6416,2334,96333,105083
write_tid_threadcount,64,0,113,5591960488041,5591960564375,5591960571125,6750,7416,2084,139375,148875
write_tid_threadcount,64,0,114,5591960781416,5591960834041,5591960840458,6417,7541,2042,94208,103791
write_tid_threadcount,64,0,115,5591961001750,5591961077083,5591961083708,6625,7209,2291,145750,155250
write_tid_threadcount,64,0,116,5591961323750,5591961398500,5591961404833,6333,7375,2292,127125,136792
write_tid_threadcount,64,0,117,5591961577416,5591961631500,5591961637666,6166,7291,2417,95125,104833
write_tid_threadcount,64,0,118,5591961853291,5591961930208,5591961937000,6792,6750,2041,145584,154375
write_tid_threadcount,64,0,119,5591962158791,5591962211583,5591962217875,6292,7083,2625,90417,100125
write_tid_threadcount,64,0,120,5591962369166,5591962446958,5591962453750,6792,6625,1958,143542,152125
write_tid_threadcount,64,0,121,5591962854458,5591962929208,5591962936000,6792,7042,2625,134542,144209
write_tid_threadcount,64,0,122,5591963140958,5591963195166,5591963201541,6375,7542,2333,96209,106084
write_tid_threadcount,64,0,123,5591963410000,5591963489166,5591963495708,6542,7375,2250,142250,151875
write_tid_threadcount,64,0,124,5591963712208,5591963765291,5591963771666,6375,7417,2125,94750,104292
write_tid_threadcount,64,0,125,5591963935916,5591964010791,5591964017458,6667,7583,2125,139667,149375
write_tid_threadcount,64,0,126,5591964243416,5591964316000,5591964322708,6708,6250,2000,125417,133667
write_tid_threadcount,64,0,127,5591964502625,5591964555333,5591964561500,6167,6417,2292,93125,101834
write_tid_threadcount,64,0,128,5591964745083,5591964820583,5591964827041,6458,6583,2042,134583,143208
write_tid_threadcount,64,0,129,5591965041833,5591965113500,5591965119791,6291,6250,1959,133041,141250
write_tid_threadcount,64,0,130,5591965321916,5591965374666,5591965380916,6250,6250,2125,91541,99916
write_tid_threadcount,64,0,131,5591965533000,5591965604166,5591965613416,9250,6333,2000,137792,146125
write_tid_threadcount,64,0,132,5591965832333,5591965905291,5591965912083,6792,6459,2625,126000,135084
write_tid_threadcount,64,0,133,5591966088000,5591966139875,5591966146208,6333,6167,1958,92250,100375
write_tid_threadcount,64,0,134,5591966324916,5591966393875,5591966400166,6291,6500,2292,113958,122750
write_tid_threadcount,64,0,135,5591966582458,5591966657750,5591966663791,6041,16583,5417,107458,129458
write_tid_threadcount,64,0,136,5591966840875,5591966898208,5591966904666,6458,6250,2500,113834,122584
write_tid_threadcount,64,0,137,5591967085541,5591967137625,5591967143916,6291,7416,2084,96541,106041
