warmup_kind,K,sleep_s,trial_idx_within_combo,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
same,0,0.01,0,4675527936208,4675528041791,4675528048583,6792,9667,3875,182250,195792
same,0,0.01,1,4675543266458,4675543942666,4675543951791,9125,97209,25708,667500,790417
same,0,0.01,2,4675556992458,4675557620916,4675557629041,8125,74417,19416,642625,736458
same,0,0.01,3,4675570120125,4675570754166,4675570762583,8417,60709,18958,693292,772959
same,0,0.01,4,4675586049250,4675586694166,4675586702500,8334,70708,22125,873958,966791
same,0,0.01,5,4675602190166,4675602806458,4675602816125,9667,77625,19416,648167,745208
same,0,0.01,6,4675613903416,4675614522416,4675614530708,8292,65958,19083,633917,718958
same,0,0.01,7,4675629007166,4675629654083,4675629662458,8375,60958,19708,692792,773458
same,0,0.01,8,4675644911708,4675645560250,4675645568833,8583,55125,17208,679792,752125
same,0,0.01,9,4675659688625,4675660331333,4675660340208,8875,71417,19958,670500,761875
same,0,0.01,10,4675671279625,4675671854166,4675671863500,9334,48250,13417,636875,698542
same,0,0.01,11,4675684457333,4675685190416,4675685199583,9167,112166,29167,727792,869125
same,0,0.01,12,4675699610541,4675699713500,4675699721708,8208,30666,7334,146583,184583
same,0,0.01,13,4675714948083,4675715566500,4675715575333,8833,83375,25458,655542,764375
same,0,0.01,14,4675729443833,4675730115083,4675730123875,8792,75458,19834,676333,771625
same,0,0.01,15,4675742239000,4675742894250,4675742902916,8666,68125,18458,675375,761958
same,0,0.01,16,4675757969875,4675758617166,4675758626000,8834,64167,16625,697041,777833
same,0,0.01,17,4675770701208,4675771241208,4675771250583,9375,79417,22375,564916,666708
same,0,0.01,18,4675786490083,4675787131625,4675787140125,8500,65292,18708,658875,742875
same,0,0.01,19,4675802405666,4675803074000,4675803083375,9375,67125,17042,688166,772333
same,0,0.01,20,4675814229833,4675814791541,4675814800166,8625,64334,18583,610583,693500
same,0,0.01,21,4675830053708,4675830628000,4675830637333,9333,39583,11875,686958,738416
same,0,0.01,22,4675841138500,4675841829250,4675841838166,8916,86417,21541,688459,796417
same,0,0.01,23,4675856625541,4675857289416,4675857298541,9125,74291,22125,659667,756083
same,0,0.01,24,4675871114083,4675871767291,4675871776750,9459,67625,20166,694250,782041
same,0,0.01,25,4675886806208,4675887389875,4675887399500,9625,117416,79917,508667,706000
same,0,0.01,26,4675899279375,4675899996291,4675900004791,8500,96208,23334,784708,904250
same,0,0.01,27,4675915418875,4675916144916,4675916153375,8459,83667,28458,786792,898917
same,0,0.01,28,4675931489166,4675932008208,4675932017666,9458,53959,14208,585958,654125
same,0,0.01,29,4675947236000,4675947718875,4675947727041,8166,42916,16375,511250,570541
same,0,0.01,30,4675962417375,4675962931166,4675962939000,7834,55000,14917,536666,606583
same,0,0.01,31,4675977252625,4675978078291,4675978087041,8750,140125,26833,819417,986375
same,0,0.01,32,4675992838125,4675993491583,4675993499875,8292,80583,29792,707375,817750
same,0,0.01,33,4676005895500,4676006422916,4676006431166,8250,71375,21417,533291,626083
same,0,0.01,34,4676021705750,4676022179416,4676022189333,9917,50958,14417,557750,623125
same,0,0.01,35,4676036784625,4676037097958,4676037106458,8500,41958,8209,339750,389917
same,0,0.01,36,4676052260333,4676052824208,4676052834291,10083,36875,19417,692000,748292
same,0,0.01,37,4676068217708,4676069044000,4676069053083,9083,117584,31916,837334,986834
same,0,0.01,38,4676083039583,4676083830500,4676083839500,9000,114583,28459,774416,917458
same,0,0.01,39,4676097549166,4676098364500,4676098373125,8625,172583,35417,760166,968166
same,1,0.01,0,4677105835000,4677106233916,4677106242916,9000,26833,8750,447709,483292
same,1,0.01,1,4677121228291,4677121624708,4677121633000,8292,35416,9500,432500,477416
same,1,0.01,2,4677137280166,4677137456208,4677137464250,8042,25292,12500,281250,319042
same,1,0.01,3,4677153529708,4677153659958,4677153666458,6500,41833,8625,149875,200333
same,1,0.01,4,4677169573958,4677169726166,4677169733166,7000,22375,11292,233666,267333
same,1,0.01,5,4677184218083,4677184626791,4677184635166,8375,33625,8750,451459,493834
same,1,0.01,6,4677200222500,4677200648500,4677200658666,10166,30208,8250,499042,537500
same,1,0.01,7,4677216626458,4677216997833,4677217006375,8542,45125,15667,433083,493875
same,1,0.01,8,4677233257333,4677233375125,4677233409875,34750,26541,9292,197792,233625
same,1,0.01,9,4677249508541,4677249691625,4677249698041,6416,30458,8042,208583,247083
same,1,0.01,10,4677264412375,4677264648666,4677264655708,7042,73750,26750,244292,344792
same,1,0.01,11,4677280579458,4677280699083,4677280709000,9917,19792,7625,182833,210250
same,1,0.01,12,4677297513625,4677298108291,4677298117416,9125,73833,22042,900208,996083
same,1,0.01,13,4677312381625,4677312832833,4677312842083,9250,48375,12584,512750,573709
same,1,0.01,14,4677329007333,4677329376041,4677329385250,9209,52208,12625,389792,454625
same,1,0.01,15,4677345402416,4677345758958,4677345767875,8917,48000,12334,386666,447000
same,1,0.01,16,4677361660958,4677362008000,4677362017000,9000,20417,7041,426125,453583
same,1,0.01,17,4677377902083,4677378034625,4677378041291,6666,18084,6541,239750,264375
same,1,0.01,18,4677394401083,4677394943333,4677394952041,8708,62292,49083,560000,671375
same,1,0.01,19,4677411133708,4677411327583,4677411334250,6667,55458,13708,202000,271166
same,1,0.01,20,4677423482875,4677424020291,4677424028750,8459,67958,16334,564750,649042
same,1,0.01,21,4677440211791,4677440545833,4677440554125,8292,45625,12292,367708,425625
same,1,0.01,22,4677456158208,4677456533083,4677456541958,8875,18167,6208,486167,510542
same,1,0.01,23,4677472212250,4677472562125,4677472570208,8083,17542,7292,450458,475292
same,1,0.01,24,4677488483166,4677488584291,4677488591125,6834,15250,5875,168375,189500
same,1,0.01,25,4677501439291,4677501814916,4677501823666,8750,22833,7917,446875,477625
same,1,0.01,26,4677518003583,4677518318875,4677518327625,8750,41084,10333,342417,393834
same,1,0.01,27,4677534240166,4677534624041,4677534633208,9167,18000,6750,478625,503375
same,1,0.01,28,4677550784250,4677551236666,4677551245375,8709,65000,15542,477208,557750
same,1,0.01,29,4677566959125,4677567347666,4677567364541,16875,31208,9125,473334,513667
same,1,0.01,30,4677578143208,4677578240583,4677578247000,6417,18583,6875,172708,198166
same,1,0.01,31,4677593650416,4677594088166,4677594097000,8834,16875,5459,541375,563709
same,1,0.01,32,4677610055750,4677610446250,4677610455583,9333,20959,7458,483667,512084
same,1,0.01,33,4677626335791,4677626708250,4677626716666,8416,25041,8917,450417,484375
same,1,0.01,34,4677642576083,4677642713708,4677642720583,6875,22583,7792,219708,250083
same,1,0.01,35,4677654065458,4677654671083,4677654679833,8750,113750,20792,564750,699292
same,1,0.01,36,4677670684541,4677671058041,4677671067500,9459,37417,14000,396416,447833
same,1,0.01,37,4677686915458,4677687044541,4677687069125,24584,24917,8791,207167,240875
same,1,0.01,38,4677702921166,4677703055250,4677703062458,7208,16250,6084,225166,247500
same,1,0.01,39,4677718938541,4677719052291,4677719059250,6959,18875,10416,173584,202875
same,5,0.01,0,4678733723375,4678733835208,4678733842958,7750,17250,6208,168042,191500
same,5,0.01,1,4678747650250,4678747765458,4678747771583,6125,23667,8083,150459,182209
same,5,0.01,2,4678764718500,4678764850625,4678764857625,7000,16333,6542,215458,238333
same,5,0.01,3,4678781731166,4678781869125,4678781876833,7708,33125,8000,176458,217583
same,5,0.01,4,4678796987833,4678797117125,4678797123875,6750,30500,9708,174667,214875
same,5,0.01,5,4678812969916,4678813078000,4678813087041,9041,16042,5375,158833,180250
same,5,0.01,6,4678829731500,4678829845208,4678829852208,7000,12541,4917,214958,232416
same,5,0.01,7,4678844185125,4678844310291,4678844317375,7084,17708,8458,223084,249250
same,5,0.01,8,4678860986500,4678861094416,4678861101666,7250,14917,5083,188042,208042
same,5,0.01,9,4678876316333,4678876435416,4678876441875,6459,14250,4625,207541,226416
same,5,0.01,10,4678893447583,4678893599375,4678893605833,6458,37750,9250,173750,220750
same,5,0.01,11,4678910579791,4678910951666,4678910959916,8250,25375,7084,432916,465375
same,5,0.01,12,4678925994500,4678926105541,4678926115750,10209,16000,5333,184750,206083
same,5,0.01,13,4678942866416,4678942990625,4678942997125,6500,14834,5458,205000,225292
same,5,0.01,14,4678960160500,4678960301875,4678960308708,6833,36416,9125,166167,211708
same,5,0.01,15,4678977113125,4678977218125,4678977224500,6375,20250,6583,150792,177625
same,5,0.01,16,4678993972541,4678994091833,4678994098416,6583,29208,8292,154375,191875
same,5,0.01,17,4679010825166,4679010953000,4679010959791,6791,16792,5708,213083,235583
same,5,0.01,18,4679027821166,4679027943958,4679027950291,6333,28916,6875,150959,186750
same,5,0.01,19,4679043359791,4679043480166,4679043486500,6334,15667,5333,194834,215834
same,5,0.01,20,4679060283708,4679060406333,4679060412875,6542,15042,5333,203334,223709
same,5,0.01,21,4679077131208,4679077223416,4679077229583,6167,13458,5000,154875,173333
same,5,0.01,22,4679093976750,4679094072125,4679094078625,6500,14959,5166,167625,187750
same,5,0.01,23,4679110329833,4679110454458,4679110461125,6667,15083,5208,214417,234708
same,5,0.01,24,4679127156375,4679127261291,4679127268416,7125,14792,4917,200125,219834
same,5,0.01,25,4679144031708,4679144122791,4679144129083,6292,14625,5208,149458,169291
same,5,0.01,26,4679160867625,4679160985333,4679160992125,6792,16375,5667,205458,227500
same,5,0.01,27,4679177859250,4679177986166,4679177992875,6709,24833,7792,163458,196083
same,5,0.01,28,4679194935000,4679195342791,4679195351916,9125,25000,7542,461875,494417
same,5,0.01,29,4679212694375,4679213092500,4679213101333,8833,28750,7916,443709,480375
same,5,0.01,30,4679228906791,4679228993583,4679229000000,6417,20125,6833,120792,147750
same,5,0.01,31,4679242737750,4679242874458,4679242882083,7625,31667,9333,186334,227334
same,5,0.01,32,4679259488583,4679259612291,4679259620000,7709,24250,8083,173958,206291
same,5,0.01,33,4679275958250,4679276044083,4679276051541,7458,14958,5209,149041,169208
same,5,0.01,34,4679292794916,4679292916666,4679292924416,7750,19459,5458,183500,208417
same,5,0.01,35,4679308282166,4679308365750,4679308372333,6583,17167,5833,115417,138417
same,5,0.01,36,4679322258708,4679322351833,4679322358958,7125,19208,5542,131708,156458
same,5,0.01,37,4679334697916,4679334815041,4679334821583,6542,15208,5084,203625,223917
same,5,0.01,38,4679352019333,4679352344250,4679352354166,9916,25458,8167,384542,418167
same,5,0.01,39,4679367413375,4679367547583,4679367553958,6375,34167,9667,175833,219667
same,20,0.01,0,4680386504625,4680386640541,4680386647833,7292,11166,4084,210750,226000
same,20,0.01,1,4680406947625,4680407079583,4680407087500,7917,10083,3792,231208,245083
same,20,0.01,2,4680427246125,4680427372291,4680427379375,7084,11292,4500,200250,216042
same,20,0.01,3,4680445845083,4680445954041,4680445961083,7042,10916,6000,207875,224791
same,20,0.01,4,4680466131708,4680466337833,4680466344208,6375,10875,3459,261666,276000
same,20,0.01,5,4680484880708,4680484950958,4680484957250,6292,9500,2834,112125,124459
same,20,0.01,6,4680503277625,4680503353583,4680503359833,6250,11958,2667,119000,133625
same,20,0.01,7,4680521522416,4680521587041,4680521593291,6250,7583,2375,123375,133333
same,20,0.01,8,4680540992166,4680541061541,4680541068083,6542,6792,2667,135500,144959
same,20,0.01,9,4680559239583,4680559318375,4680559325583,7208,7667,2833,148125,158625
same,20,0.01,10,4680578194916,4680578282750,4680578288916,6166,9583,3084,155541,168208
same,20,0.01,11,4680598193583,4680598283083,4680598289875,6792,7875,2875,174125,184875
same,20,0.01,12,4680616908916,4680616986208,4680616993000,6792,8500,3084,143791,155375
same,20,0.01,13,4680635610583,4680635690208,4680635697125,6917,10708,3375,150750,164833
same,20,0.01,14,4680654715083,4680654796458,4680654802750,6292,9708,3250,144208,157166
same,20,0.01,15,4680674258666,4680674359166,4680674366041,6875,9583,3583,183709,196875
same,20,0.01,16,4680693262041,4680693323416,4680693471750,148334,9458,3375,278417,291250
same,20,0.01,17,4680713896916,4680713996500,4680714003791,7291,11125,3291,209542,223958
same,20,0.01,18,4680734100083,4680734160416,4680734166625,6209,13167,5083,101667,119917
same,20,0.01,19,4680754051750,4680754141375,4680754147625,6250,13375,4917,138500,156792
same,20,0.01,20,4680773881166,4680773988041,4680773994541,6500,10916,3834,182208,196958
same,20,0.01,21,4680793475708,4680793586500,4680793593666,7166,12208,3667,200500,216375
same,20,0.01,22,4680813161000,4680813237750,4680813244041,6291,10959,3500,126250,140709
same,20,0.01,23,4680832560875,4680832674333,4680832680750,6417,12917,4416,179250,196583
same,20,0.01,24,4680852397458,4680852513291,4680852520083,6792,12792,4875,195375,213042
same,20,0.01,25,4680872039000,4680872154208,4680872160875,6667,12625,4417,198333,215375
same,20,0.01,26,4680891675625,4680891763541,4680891769916,6375,13541,4209,138958,156708
same,20,0.01,27,4680911803416,4680911894041,4680911900458,6417,13000,4333,141584,158917
same,20,0.01,28,4680929882666,4680930005083,4680930012166,7083,13375,4417,217000,234792
same,20,0.01,29,4680945890166,4680946009416,4680946016166,6750,14792,5416,198459,218667
same,20,0.01,30,4680965601875,4680965723333,4680965730291,6958,12833,5125,208792,226750
same,20,0.01,31,4680985357541,4680985476916,4680985483541,6625,11208,4250,211334,226792
same,20,0.01,32,4681005002250,4681005068875,4681005098291,29416,10417,3792,152750,166959
same,20,0.01,33,4681025170625,4681025255625,4681025262125,6500,13916,4292,162583,180791
same,20,0.01,34,4681045111875,4681045224708,4681045231416,6708,11583,3959,208000,223542
same,20,0.01,35,4681065452916,4681065577125,4681065584125,7000,12709,4500,218166,235375
same,20,0.01,36,4681085699916,4681085822916,4681085829916,7000,13125,4458,215458,233041
same,20,0.01,37,4681105898708,4681106017458,4681106024250,6792,12375,4625,197291,214291
same,20,0.01,38,4681126286750,4681126397208,4681126404250,7042,12917,7416,177875,198208
same,20,0.01,39,4681146779458,4681146902625,4681146909625,7000,13208,4750,201584,219542
same,0,0.1,0,4682160677041,4682160807625,4682160814375,6750,15042,5458,212542,233042
same,0,0.1,1,4682271105958,4682271970333,4682271979541,9208,132375,34791,850459,1017625
same,0,0.1,2,4682378838416,4682379694291,4682379703791,9500,141709,29833,833250,1004792
same,0,0.1,3,4682483092708,4682483994000,4682484002875,8875,147791,37417,903667,1088875
same,0,0.1,4,4682588139875,4682588988083,4682588996958,8875,134208,34250,811792,980250
same,0,0.1,5,4682696441083,4682697231875,4682697241166,9291,126166,27625,754042,907833
same,0,0.1,6,4682803427083,4682804216041,4682804225041,9000,119500,30708,767667,917875
same,0,0.1,7,4682913556583,4682914329708,4682914338791,9083,130417,34000,750000,914417
same,0,0.1,8,4683014701875,4683015284708,4683015294041,9333,74583,20417,611208,706208
same,0,0.1,9,4683125634833,4683126463750,4683126472583,8833,115250,24458,827250,966958
same,0,0.1,10,4683236776500,4683237135375,4683237258583,123208,81750,19792,472250,573792
same,0,0.1,11,4683347364958,4683348003541,4683348012791,9250,149083,27875,685083,862041
same,0,0.1,12,4683458070041,4683458992125,4683459001250,9125,138250,32208,937709,1108167
same,0,0.1,13,4683568244083,4683568467166,4683568475291,8125,97208,16834,188416,302458
same,0,0.1,14,4683678779750,4683679678041,4683679687458,9417,122500,31709,914625,1068834
same,0,0.1,15,4683790025791,4683790466375,4683790474833,8458,52959,13166,454584,520709
same,0,0.1,16,4683897625083,4683898529625,4683898540083,10458,136958,30542,929250,1096750
same,0,0.1,17,4684004051666,4684004604375,4684004614083,9708,69250,16625,615792,701667
same,0,0.1,18,4684106879125,4684107615958,4684107624916,8958,79750,23791,795917,899458
same,0,0.1,19,4684217984833,4684218769416,4684218778708,9292,105917,31375,773666,910958
same,0,0.1,20,4684321486583,4684321821416,4684321830041,8625,69542,16875,392291,478708
same,0,0.1,21,4684432186041,4684433095125,4684433103791,8666,117000,30208,934459,1081667
same,0,0.1,22,4684539775708,4684540311666,4684540319625,7959,75334,20916,531375,627625
same,0,0.1,23,4684650571416,4684651348125,4684651357791,9666,96667,31291,811875,939833
same,0,0.1,24,4684758053875,4684758879250,4684758888625,9375,128084,29708,807417,965209
same,0,0.1,25,4684861990625,4684862781458,4684862791083,9625,135334,33083,744167,912584
same,0,0.1,26,4684971038416,4684971846166,4684971855416,9250,127167,33333,806500,967000
same,0,0.1,27,4685080223916,4685080985666,4685080993791,8125,158667,38666,676292,873625
same,0,0.1,28,4685191439666,4685192084750,4685192092916,8166,91500,22125,637167,750792
same,0,0.1,29,4685299659000,4685300239958,4685300249708,9750,65083,11959,647500,724542
